,word
0," """
1, #
2, &
3, '
4, (
5, )
6, +
7, -
8, /
9, [
10, a
11, ab
12, abc
13, about
14, ac
15, across
16, adore
17, afraid
18, after
19, ag
20, again
21, agon
22, agosto
23, ah
24, ai
25, ain
26, al
27, album
28, ale
29, alien
30, alive
31, all
32, alone
33, am
34, america
35, amo
36, amor
37, amour
38, an
39, and
40, angel
41, angels
42, anim
43, annihil
44, anniversary
45, another
46, ant
47, antes
48, anthem
49, anti
50, ao
51, ap
52, apocalypse
53, aqu
54, ar
55, arc
56, arcade
57, arcane
58, are
59, area
60, arms
61, around
62, as
63, assim
64, astronaut
65, así
66, at
67, atl
68, attention
69, august
70, aunt
71, aur
72, ay
73, az
74, b
75, ba
76, baby
77, bach
78, back
79, bad
80, bail
81, bal
82, bam
83, bana
84, bar
85, bb
86, be
87, beach
88, beam
89, beautiful
90, beer
91, before
92, beg
93, beginning
94, bei
95, bel
96, believer
97, bell
98, bells
99, belly
100, belong
101, bes
102, best
103, bet
104, better
105, big
106, bigger
107, bill
108, bite
109, bl
110, black
111, blame
112, blank
113, blessed
114, blind
115, bloody
116, blues
117, bo
118, bol
119, bomb
120, bon
121, bones
122, bonus
123, book
124, bored
125, born
126, bound
127, bout
128, boy
129, boyfriend
130, boys
131, br
132, break
133, breath
134, breeze
135, brid
136, bright
137, bro
138, broke
139, brothers
140, brown
141, bs
142, bug
143, bunny
144, business
145, butter
146, by
147, bye
148, bz
149, c
150, ca
151, cairo
152, california
153, call
154, calling
155, calm
156, can
157, canc
158, cap
159, car
160, card
161, cart
162, casa
163, case
164, cash
165, cat
166, ceilings
167, cel
168, celestial
169, ch
170, chance
171, changes
172, char
173, che
174, chemical
175, child
176, chor
177, christ
178, christmas
179, church
180, ci
181, cigarettes
182, cinema
183, cir
184, circles
185, cita
186, city
187, class
188, classy
189, closed
190, closer
191, club
192, co
193, coco
194, codes
195, coi
196, col
197, cold
198, cole
199, collapse
200, color
201, colors
202, com
203, come
204, con
205, conce
206, conex
207, cooks
208, cool
209, cor
210, coraz
211, could
212, count
213, counting
214, crazy
215, creator
216, creep
217, crime
218, cross
219, crossed
220, crossover
221, crown
222, cruel
223, cruz
224, cry
225, cuff
226, cum
227, cup
228, cupid
229, curtains
230, cómo
231, d
232, da
233, dab
234, daddy
235, dak
236, dal
237, dame
238, damn
239, dan
240, dance
241, dancer
242, dancing
243, danger
244, dar
245, dark
246, dawn
247, day
248, daylight
249, days
250, de
251, deal
252, december
253, decision
254, decisions
255, deck
256, deep
257, deja
258, del
259, demasi
260, demons
261, des
262, deserve
263, después
264, destroy
265, devil
266, değil
267, di
268, dick
269, did
270, didn
271, die
272, different
273, dij
274, diner
275, distribution
276, dit
277, dive
278, do
279, dog
280, don
281, door
282, dopamine
283, dorm
284, dos
285, double
286, down
287, dr
288, dre
289, dream
290, dreaming
291, dreams
292, drivers
293, driving
294, drugs
295, dua
296, dur
297, dut
298, dynam
299, e
300, easy
301, ed
302, edit
303, edited
304, efect
305, el
306, eleven
307, ell
308, ella
309, else
310, em
311, en
312, enchanted
313, encuent
314, end
315, enemy
316, ens
317, entre
318, env
319, episode
320, er
321, erro
322, es
323, escap
324, espacio
325, etc
326, eu
327, eup
328, ever
329, every
330, everybody
331, everyone
332, everything
333, ex
334, exclus
335, excuses
336, eyes
337, f
338, face
339, fair
340, falling
341, falls
342, fam
343, family
344, fantasy
345, far
346, fast
347, father
348, favorite
349, fe
350, fearless
351, feat
352, feel
353, feels
354, fel
355, feliz
356, fell
357, felt
358, fer
359, ferr
360, fif
361, fifty
362, fim
363, fin
364, finde
365, fingers
366, fire
367, first
368, flame
369, flex
370, flow
371, flower
372, flowers
373, fm
374, for
375, forever
376, forget
377, forgot
378, formula
379, found
380, fr
381, freak
382, free
383, friday
384, friends
385, from
386, front
387, ft
388, fuera
389, future
390, g
391, gang
392, gas
393, gasoline
394, get
395, gets
396, ghost
397, gib
398, girl
399, girls
400, give
401, given
402, glimpse
403, go
404, god
405, gods
406, goes
407, gol
408, golden
409, gone
410, good
411, goodbye
412, gospel
413, gost
414, grande
415, grape
416, gre
417, great
418, grief
419, grows
420, h
421, habit
422, habits
423, hall
424, hand
425, happier
426, happy
427, har
428, hard
429, has
430, hat
431, hate
432, hath
433, have
434, hay
435, haze
436, he
437, head
438, heard
439, heart
440, hearts
441, heat
442, heaven
443, hello
444, help
445, here
446, hey
447, high
448, hilarious
449, hill
450, hills
451, his
452, hits
453, hoje
454, hold
455, home
456, homicide
457, honest
458, hoodie
459, hope
460, hot
461, hour
462, hours
463, house
464, how
465, hrs
466, humble
467, humming
468, hurt
469, hyp
470, hype
471, i
472, ib
473, ice
474, id
475, idol
476, if
477, igual
478, ima
479, in
480, industry
481, infinity
482, influence
483, ingin
484, ingl
485, inoc
486, inspired
487, inter
488, into
489, iris
490, is
491, issues
492, it
493, itu
494, iv
495, j
496, ja
497, jack
498, jacket
499, james
500, jealousy
501, jeans
502, jim
503, jo
504, john
505, joker
506, jump
507, jung
508, just
509, k
510, kah
511, kali
512, karma
513, kat
514, keep
515, kend
516, kes
517, kick
518, kid
519, kill
520, kim
521, kiss
522, knife
523, know
524, kom
525, ku
526, l
527, la
528, labyrinth
529, lady
530, lag
531, landing
532, language
533, las
534, last
535, lat
536, late
537, lavender
538, lay
539, le
540, league
541, leave
542, lee
543, left
544, legend
545, legends
546, ler
547, less
548, let
549, lev
550, ley
551, liar
552, license
553, lie
554, life
555, lift
556, light
557, lights
558, like
559, lil
560, lim
561, link
562, lip
563, little
564, live
565, lle
566, lo
567, loc
568, locked
569, log
570, lok
571, lon
572, long
573, look
574, looking
575, los
576, lose
577, lost
578, lot
579, loud
580, love
581, loved
582, lovely
583, lover
584, lovers
585, low
586, luc
587, lucky
588, lá
589, m
590, ma
591, machine
592, mad
593, made
594, magic
595, major
596, make
597, mal
598, mam
599, mama
600, man
601, many
602, mar
603, married
604, mary
605, mas
606, massive
607, master
608, mat
609, me
610, med
611, meet
612, mejor
613, memories
614, mer
615, mercado
616, merry
617, met
618, metam
619, mi
620, mic
621, middle
622, midnight
623, mientras
624, mil
625, miles
626, millions
627, min
628, mind
629, mine
630, minute
631, miracle
632, mirror
633, miserable
634, miss
635, mist
636, mo
637, mocking
638, model
639, moms
640, mon
641, money
642, monkey
643, mont
644, mood
645, moon
646, mor
647, morale
648, more
649, mos
650, most
651, moth
652, mother
653, motion
654, motto
655, mount
656, movie
657, mr
658, mu
659, muj
660, mujeres
661, murder
662, music
663, my
664, má
665, más
666, n
667, na
668, nail
669, name
670, nan
671, nav
672, need
673, never
674, new
675, next
676, ni
677, nic
678, nick
679, night
680, nights
681, no
682, nobody
683, noche
684, nonsense
685, normal
686, nos
687, nosotros
688, nosso
689, nost
690, not
691, nothing
692, notice
693, notion
694, nov
695, novo
696, now
697, numb
698, nx
699, o
700, obsessed
701, ocean
702, oct
703, of
704, off
705, official
706, offset
707, oh
708, oi
709, ok
710, okay
711, om
712, on
713, one
714, only
715, open
716, or
717, orange
718, orchestra
719, original
720, ot
721, otro
722, our
723, out
724, outside
725, over
726, own
727, oz
728, p
729, pa
730, pack
731, pan
732, pant
733, paradise
734, paris
735, part
736, party
737, pas
738, pass
739, past
740, pat
741, path
742, paul
743, pay
744, pe
745, pend
746, people
747, pep
748, per
749, perd
750, perfect
751, permission
752, pero
753, peru
754, peso
755, pet
756, ph
757, phantom
758, photograph
759, picture
760, pie
761, pink
762, pip
763, pizza
764, piş
765, pl
766, plan
767, play
768, playa
769, players
770, playing
771, please
772, pn
773, pol
774, polar
775, polo
776, pop
777, pope
778, popular
779, por
780, port
781, positions
782, potion
783, pr
784, praise
785, pre
786, preg
787, pressure
788, primera
789, princess
790, private
791, privileged
792, problem
793, prohib
794, project
795, proof
796, proven
797, psycho
798, pt
799, pues
800, puff
801, punk
802, punto
803, pup
804, purple
805, push
806, pussy
807, put
808, q
809, qu
810, quad
811, quadr
812, que
813, queen
814, question
815, qué
816, r
817, radio
818, rain
819, rang
820, rap
821, rat
822, rau
823, ray
824, re
825, ready
826, real
827, really
828, red
829, regret
830, rem
831, reminder
832, remix
833, resc
834, rescue
835, resident
836, restaurant
837, revenge
838, ric
839, rich
840, ride
841, right
842, rio
843, rm
844, ro
845, rock
846, rocky
847, rod
848, role
849, rolling
850, romantic
851, rosa
852, rose
853, ruby
854, rud
855, rule
856, rum
857, run
858, running
859, rush
860, s
861, sa
862, sacrifice
863, sad
864, sadness
865, sal
866, sam
867, san
868, santa
869, satellite
870, savage
871, save
872, saw
873, say
874, sc
875, scientist
876, se
877, search
878, secre
879, see
880, seek
881, seen
882, seg
883, sel
884, self
885, selfish
886, sem
887, semana
888, sent
889, ser
890, series
891, sessions
892, set
893, seu
894, seven
895, sex
896, sexy
897, señ
898, sh
899, shade
900, shady
901, shake
902, shallow
903, shape
904, she
905, sheer
906, shel
907, shirt
908, shit
909, sho
910, short
911, should
912, show
913, shut
914, shy
915, si
916, siempre
917, sigue
918, silent
919, sin
920, singer
921, single
922, size
923, sky
924, sl
925, slave
926, sle
927, slee
928, slim
929, slow
930, slowly
931, slut
932, sm
933, smells
934, smoking
935, snap
936, sno
937, snow
938, so
939, sob
940, sober
941, soft
942, sola
943, solo
944, som
945, some
946, somebody
947, someone
948, something
949, somewhere
950, song
951, sorry
952, sos
953, soul
954, soundtrack
955, soy
956, space
957, sparks
958, special
959, sped
960, spice
961, spider
962, spin
963, spirit
964, spit
965, spot
966, sprint
967, st
968, stan
969, stand
970, star
971, stars
972, start
973, static
974, stay
975, staying
976, ste
977, sticky
978, still
979, street
980, streets
981, strip
982, style
983, sug
984, sugar
985, sum
986, summ
987, summer
988, sun
989, super
990, superhero
991, superstar
992, sure
993, surface
994, sushi
995, sw
996, sweater
997, sweet
998, swift
999, swim
1000, switch
1001, t
1002, ta
1003, tak
1004, take
1005, tale
1006, talk
1007, talking
1008, tar
1009, tattoo
1010, te
1011, tears
1012, tech
1013, teen
1014, tell
1015, tem
1016, terrifying
1017, th
1018, than
1019, that
1020, thats
1021, the
1022, them
1023, there
1024, they
1025, thing
1026, things
1027, think
1028, thinking
1029, this
1030, those
1031, thought
1032, thousand
1033, thunder
1034, ti
1035, ties
1036, till
1037, timber
1038, time
1039, tired
1040, tit
1041, to
1042, todo
1043, together
1044, tol
1045, tom
1046, too
1047, torment
1048, toxic
1049, tq
1050, tr
1051, track
1052, trade
1053, trait
1054, trance
1055, trav
1056, tree
1057, trees
1058, tried
1059, true
1060, trust
1061, tu
1062, tub
1063, tus
1064, tv
1065, twin
1066, two
1067, ty
1068, typ
1069, tá
1070, tú
1071, u
1072, uch
1073, ultra
1074, un
1075, una
1076, under
1077, underneath
1078, unf
1079, unh
1080, united
1081, universe
1082, unstoppable
1083, until
1084, up
1085, us
1086, used
1087, v
1088, va
1089, vac
1090, vag
1091, vai
1092, vamp
1093, vampire
1094, vault
1095, ve
1096, veces
1097, vegas
1098, ven
1099, venom
1100, ver
1101, version
1102, vert
1103, vez
1104, vibe
1105, vida
1106, vigil
1107, vill
1108, villains
1109, violet
1110, vista
1111, vivo
1112, void
1113, vol
1114, voy
1115, vu
1116, vuel
1117, w
1118, wait
1119, wake
1120, walk
1121, wall
1122, wand
1123, wanna
1124, want
1125, wants
1126, war
1127, was
1128, watch
1129, water
1130, waves
1131, way
1132, we
1133, weather
1134, week
1135, well
1136, what
1137, when
1138, where
1139, white
1140, whole
1141, why
1142, wild
1143, will
1144, window
1145, wish
1146, wit
1147, with
1148, without
1149, woman
1150, won
1151, wonderful
1152, world
1153, worlds
1154, worldwide
1155, worried
1156, worry
1157, worst
1158, worth
1159, would
1160, wrote
1161, x
1162, y
1163, ya
1164, yan
1165, ye
1166, year
1167, yellow
1168, yes
1169, yet
1170, yo
1171, you
1172, young
1173, your
1174, yours
1175, yourself
1176, youth
1177, z
1178, zero
1179, zona
1180, zoom
1181, |
1182, área
1183, última
1184, ア
1185,!
1186,""""
1187,""")"
1188,"""]"
1189,$
1190,'
1191,'all
1192,'d
1193,'en
1194,'ll
1195,'m
1196,'re
1197,'s
1198,'t
1199,'ve
1200,)
1201,","
1202,-
1203,-c
1204,-class
1205,-edit
1206,-h
1207,-hero
1208,-man
1209,-me
1210,.
1211,.)
1212,...
1213,.a
1214,.e
1215,.i
1216,.o
1217,.p
1218,.r
1219,.t
1220,0
1221,1
1222,10
1223,100
1224,101
1225,150
1226,16
1227,198
1228,199
1229,2
1230,200
1231,201
1232,202
1233,205
1234,21
1235,212
1236,23
1237,25
1238,295
1239,3
1240,347
1241,35
1242,4
1243,40
1244,48
1245,49
1246,5
1247,505
1248,51
1249,52
1250,53
1251,55
1252,56
1253,69
1254,9
1255,91
1256,95
1257,98
1258,:
1259,:/
1260,?
1261,]
1262,a
1263,aan
1264,ab
1265,ablo
1266,abor
1267,aby
1268,ac
1269,aches
1270,aciones
1271,ad
1272,ada
1273,adas
1274,ado
1275,ados
1276,ae
1277,af
1278,ag
1279,aga
1280,agara
1281,agem
1282,ago
1283,ah
1284,ahi
1285,ai
1286,aid
1287,ait
1288,aj
1289,ak
1290,ake
1291,aku
1292,aky
1293,al
1294,ala
1295,alan
1296,ale
1297,allo
1298,alse
1299,am
1300,amar
1301,amba
1302,ame
1303,ami
1304,amp
1305,an
1306,ana
1307,and
1308,anda
1309,andel
1310,ando
1311,ane
1312,anel
1313,ang
1314,ani
1315,ania
1316,aniel
1317,ann
1318,ano
1319,ante
1320,antis
1321,ap
1322,appers
1323,ar
1324,ara
1325,aram
1326,ard
1327,arde
1328,arg
1329,ari
1330,aria
1331,aries
1332,ario
1333,arr
1334,ars
1335,as
1336,asa
1337,aste
1338,aster
1339,astered
1340,at
1341,ata
1342,atar
1343,ate
1344,ather
1345,ati
1346,ato
1347,au
1348,aves
1349,avior
1350,ay
1351,aylor
1352,az
1353,ba
1354,baby
1355,bad
1356,bar
1357,be
1358,bear
1359,bel
1360,bh
1361,bie
1362,bird
1363,ble
1364,bling
1365,blue
1366,bo
1367,bons
1368,boy
1369,bra
1370,break
1371,c
1372,ca
1373,call
1374,cd
1375,ced
1376,cer
1377,ch
1378,ches
1379,chie
1380,chin
1381,cho
1382,chy
1383,co
1384,con
1385,core
1386,cow
1387,cx
1388,ddy
1389,de
1390,def
1391,dest
1392,di
1393,dream
1394,drive
1395,drops
1396,e
1397,ear
1398,ec
1399,ed
1400,edi
1401,ef
1402,egas
1403,el
1404,ela
1405,eled
1406,eli
1407,ell
1408,elo
1409,ema
1410,eman
1411,eme
1412,emos
1413,en
1414,ena
1415,enc
1416,eng
1417,english
1418,engo
1419,ent
1420,ente
1421,er
1422,era
1423,ere
1424,erie
1425,ero
1426,eron
1427,erry
1428,ers
1429,erte
1430,ertime
1431,es
1432,esar
1433,esh
1434,esper
1435,est
1436,et
1437,eta
1438,eth
1439,ew
1440,explicit
1441,f
1442,fall
1443,feat
1444,fer
1445,flower
1446,foot
1447,friends
1448,from
1449,ft
1450,fun
1451,g
1452,ge
1453,gers
1454,get
1455,gin
1456,gl
1457,go
1458,gr
1459,green
1460,haps
1461,head
1462,hem
1463,heroes
1464,hir
1465,hma
1466,ho
1467,hold
1468,horia
1469,i
1470,ia
1471,iac
1472,ial
1473,ian
1474,iana
1475,ic
1476,ica
1477,ice
1478,ico
1479,id
1480,idad
1481,idade
1482,ide
1483,ider
1484,idi
1485,ido
1486,ie
1487,ieber
1488,ientes
1489,iento
1490,ieren
1491,iez
1492,if
1493,ifty
1494,igan
1495,igh
1496,igo
1497,iii
1498,iked
1499,il
1500,ilda
1501,ile
1502,ill
1503,im
1504,imas
1505,ime
1506,imin
1507,imo
1508,in
1509,ina
1510,incy
1511,ind
1512,inding
1513,inem
1514,ing
1515,ingle
1516,inha
1517,inho
1518,ins
1519,ions
1520,ipt
1521,ir
1522,ira
1523,irl
1524,iro
1525,is
1526,isa
1527,ise
1528,ish
1529,ism
1530,iste
1531,it
1532,ita
1533,itating
1534,itch
1535,ite
1536,ited
1537,ith
1538,iti
1539,ito
1540,itos
1541,iu
1542,iv
1543,iva
1544,iven
1545,iver
1546,ivers
1547,ivo
1548,ix
1549,iz
1550,izon
1551,ión
1552,j
1553,ja
1554,jabi
1555,jandro
1556,je
1557,jo
1558,jos
1559,ju
1560,k
1561,kal
1562,ke
1563,kee
1564,key
1565,kid
1566,la
1567,lake
1568,le
1569,league
1570,ler
1571,less
1572,lg
1573,li
1574,light
1575,lm
1576,lo
1577,low
1578,lude
1579,ly
1580,m
1581,man
1582,mary
1583,mas
1584,mast
1585,melon
1586,metro
1587,mind
1588,mlin
1589,model
1590,music
1591,my
1592,na
1593,nb
1594,nd
1595,ne
1596,noop
1597,nt
1598,o
1599,ober
1600,oco
1601,ody
1602,oe
1603,offset
1604,ogie
1605,oid
1606,okin
1607,ola
1608,ole
1609,olina
1610,olly
1611,olo
1612,olph
1613,olumbia
1614,olver
1615,oly
1616,ome
1617,omez
1618,omin
1619,omo
1620,on
1621,ona
1622,onas
1623,ond
1624,ones
1625,ong
1626,onna
1627,onz
1628,ook
1629,oon
1630,oor
1631,oot
1632,oped
1633,or
1634,ordan
1635,ordo
1636,org
1637,organ
1638,orph
1639,os
1640,osis
1641,oso
1642,osto
1643,ot
1644,oth
1645,oto
1646,oton
1647,ott
1648,ould
1649,outside
1650,ow
1651,ox
1652,oze
1653,path
1654,pe
1655,pets
1656,pha
1657,phone
1658,pink
1659,ple
1660,ppers
1661,pres
1662,prod
1663,purple
1664,q
1665,que
1666,ques
1667,ra
1668,rag
1669,rame
1670,rar
1671,ras
1672,rea
1673,reak
1674,rell
1675,rem
1676,rep
1677,res
1678,resa
1679,ri
1680,rick
1681,rig
1682,rio
1683,rip
1684,ris
1685,rito
1686,ro
1687,roof
1688,rp
1689,ry
1690,ró
1691,s
1692,side
1693,sp
1694,st
1695,sta
1696,star
1697,stra
1698,sv
1699,t
1700,tection
1701,tero
1702,ther
1703,this
1704,to
1705,ton
1706,ts
1707,turn
1708,tv
1709,ty
1710,u
1711,ud
1712,udo
1713,ue
1714,uf
1715,ug
1716,ugg
1717,uh
1718,ui
1719,uit
1720,uk
1721,ul
1722,ula
1723,ule
1724,uli
1725,ull
1726,ulum
1727,um
1728,uma
1729,umb
1730,ume
1731,una
1732,unas
1733,undo
1734,uni
1735,uno
1736,unt
1737,up
1738,ura
1739,uro
1740,ursed
1741,ush
1742,uss
1743,uv
1744,v
1745,vas
1746,ved
1747,verse
1748,vis
1749,vo
1750,ví
1751,w
1752,want
1753,war
1754,where
1755,with
1756,x
1757,xx
1758,y
1759,ya
1760,ye
1761,you
1762,ys
1763,z
1764,za
1765,ze
1766,zi
1767,zk
1768,á
1769,ág
1770,áng
1771,ão
1772,ç
1773,ça
1774,ço
1775,é
1776,és
1777,ë
1778,í
1779,ía
1780,ín
1781,ío
1782,ñ
1783,ña
1784,ños
1785,ó
1786,ón
1787,ões
1788,ú
1789,úb
1790,イド
1791,ル
